,pT1,pT2,pT3,pT4
68341,51.375,25.625,19.3125,17.375
68342,65.0,21.625,18.0,16.1875
68343,42.125,36.75,33.375,12.40625
68344,35.25,28.0625,45.625,14.1875
68345,52.0,36.375,14.5,4.96875
68346,52.125,28.75,16.0625,10.0625
68347,65.25,20.875,36.75,26.3125
68348,61.875,1.13671875,18.5625,6.21875
68349,68.25,14.25,26.25,12.3125
68350,62.625,17.4375,57.375,6.59375
68351,70.0,19.0625,17.6875,11.625
68352,51.125,26.0625,40.0,21.9375
68353,38.5,21.4375,39.375,13.03125
68354,289.0,8.125,78.5,37.875
68355,76.25,16.3125,20.6875,0.802734375
68356,62.75,40.375,34.375,2.625
68357,70.5,33.0,37.75,10.46875
68358,24.4375,18.5,37.875,13.59375
68359,67.5,22.6875,18.3125,15.71875
68360,37.25,29.0,47.0,19.4375
68361,47.875,31.75,17.1875,3.5859375
68362,58.5,13.6875,23.625,8.71875
68363,63.25,33.125,73.5,20.4375
68364,47.875,15.46875,46.125,1.765625
68365,46.875,4.421875,38.0,10.1875
68366,86.25,23.3125,29.125,14.34375
68367,98.5,15.40625,4.671875,1.0859375
68368,75.75,38.625,15.65625,4.40625
68369,48.25,37.5,18.625,14.0
68370,34.5,18.875,30.3125,3.4765625
68371,34.75,17.6875,24.25,8.28125
68372,41.25,36.875,31.9375,9.28125
68373,87.75,23.8125,16.0,11.09375
68374,63.125,27.4375,41.375,7.84375
68375,31.9375,31.0625,20.5625,19.4375
68376,53.875,44.375,28.5625,13.90625
68377,84.5,22.625,5.859375,5.78125
68378,65.25,16.6875,51.75,12.875
68379,20.125,18.3125,26.0,4.796875
68380,67.25,24.375,16.75,11.4375
68381,261.0,17.0,109.5,31.1875
68382,73.0,24.75,18.4375,2.1484375
68383,39.25,32.625,30.9375,2.4296875
68384,58.125,19.5,29.6875,7.328125
68385,79.5,24.25,17.5625,12.71875
68386,44.5,23.8125,32.75,22.875
68387,54.0,48.375,14.4375,1.75390625
68388,76.25,6.5625,13.28125,11.59375
68389,116.75,35.25,11.21875,2.75
68390,88.25,13.15625,15.21875,6.90625
68391,90.5,19.125,19.75,11.15625
68392,77.5,51.125,66.0,14.0
68393,36.25,24.1875,29.8125,18.1875
68394,90.75,15.90625,21.25,20.125
68395,40.125,40.0,25.375,16.25
68396,33.125,29.0625,44.375,32.875
68397,108.25,74.25,35.125,32.375
68398,50.375,19.3125,40.125,16.3125
68399,51.75,45.0,16.0,10.53125
68400,53.875,26.0625,25.0625,24.0625
68401,32.125,11.28125,18.125,16.5
68402,64.75,42.625,17.375,7.671875
68403,45.0,38.375,33.5,15.21875
68404,62.375,17.125,37.5,11.875
68405,54.125,33.0,34.375,24.25
68406,59.375,35.125,18.75,13.28125
68407,41.75,40.125,23.75,8.8125
68408,30.75,24.3125,34.375,25.9375
68409,33.25,18.0,40.0,13.25
68410,59.875,25.4375,36.0,13.1875
68411,100.5,14.46875,10.46875,10.03125
68412,48.25,42.625,20.6875,5.953125
68413,49.25,33.375,19.5625,19.375
68414,64.5,43.125,23.25,22.6875
68415,97.5,4.40625,39.75,29.1875
68416,48.875,40.75,6.9375,5.671875
68417,53.875,30.125,15.34375,9.6875
68418,59.5,18.625,21.4375,4.09375
68419,78.25,34.25,36.25,10.28125
68420,30.6875,20.5625,38.375,10.25
68421,42.75,21.6875,24.5,4.3125
68422,50.125,38.5,44.5,19.75
68423,53.25,38.5,46.5,15.46875
68424,54.25,18.5625,35.0,18.0
68425,18.5625,16.0625,35.5,18.875
68426,68.25,6.8125,33.75,6.90625
68427,79.5,44.5,16.8125,9.1875
68428,67.0,39.0,20.8125,11.4375
68429,65.0,46.0,16.4375,7.15625
68430,46.75,28.375,30.3125,18.8125
68431,33.875,24.0,26.1875,10.09375
68432,47.375,38.0,27.8125,21.8125
68433,39.375,22.5,29.0,27.9375
68434,71.25,17.1875,30.0625,14.1875
68435,54.125,17.875,31.1875,6.859375
68436,48.75,28.375,71.75,4.484375
68437,66.25,28.625,34.875,3.0703125
68438,46.25,18.875,16.625,8.8125
68439,46.125,31.4375,48.125,17.75
68440,60.375,15.125,24.375,19.75
68441,83.5,19.75,15.65625,15.0
68442,53.5,36.0,12.0625,7.53125
68443,55.625,15.5,28.3125,10.21875
68444,51.0,39.75,19.6875,12.09375
68445,50.25,14.65625,37.875,19.375
68446,74.25,19.25,28.0,13.6875
68447,53.5,24.8125,20.125,8.1875
68448,43.25,35.5,20.625,17.875
68449,24.8125,16.625,11.78125,11.1875
68450,33.75,14.1875,33.75,33.25
68451,125.5,15.28125,71.25,26.4375
68452,49.125,39.5,21.0625,5.5625
68453,62.0,47.75,20.0625,11.34375
68454,42.375,41.375,78.75,4.828125
68455,47.625,8.59375,43.5,8.40625
68456,93.0,30.4375,23.8125,11.625
68457,85.0,42.875,23.375,10.03125
68458,43.375,35.375,23.0625,7.171875
68459,59.5,51.875,31.4375,8.21875
68460,63.75,31.4375,62.125,21.375
68461,76.75,22.25,9.5,0.892578125
68462,50.375,33.875,13.9375,8.5625
68463,79.75,37.25,14.0625,14.0625
68464,66.75,19.625,18.375,16.625
68465,35.875,26.5,26.625,12.625
68466,46.625,36.0,15.75,9.90625
68467,78.75,15.5625,23.5,10.75
68468,54.625,21.25,32.125,26.9375
68469,59.25,24.1875,23.5625,17.625
68470,32.375,21.9375,44.125,23.3125
68471,45.125,5.71875,27.25,17.5
68472,44.0,39.5,39.625,13.15625
68473,58.5,22.25,45.625,11.96875
68474,63.5,27.6875,37.0,25.0625
68475,40.5,28.75,6.625,6.484375
68476,44.0,38.375,66.0,13.5625
68477,49.25,31.6875,14.0,13.6875
68478,75.5,35.25,27.3125,15.9375
68479,64.5,19.8125,56.875,33.0
68480,66.25,27.0,16.9375,5.421875
68481,58.75,28.5625,14.03125,12.0
68482,112.5,44.0,19.375,19.25
68483,49.0,37.125,50.0,11.84375
68484,39.0,29.3125,39.75,12.46875
68485,85.5,14.21875,9.96875,5.625
68486,46.125,9.59375,40.875,27.625
68487,61.375,31.375,31.25,13.09375
68488,65.25,12.4375,22.75,13.15625
68489,75.25,13.3125,17.875,11.6875
68490,47.875,34.5,25.4375,23.4375
68491,59.5,25.8125,21.125,16.625
68492,54.875,34.5,32.25,7.0625
68493,64.5,6.09375,27.5625,4.71875
68494,89.0,24.5,36.5,9.875
68495,32.625,24.4375,49.875,29.0
68496,39.375,35.0,42.625,3.046875
68497,50.25,30.3125,24.4375,15.03125
68498,72.25,16.1875,4.65625,3.3203125
68499,62.25,21.8125,64.0,24.75
68500,55.25,32.5,33.875,3.78125
68501,55.375,27.5,18.375,9.875
68502,52.75,31.25,27.5625,10.125
68503,35.875,30.9375,22.4375,14.40625
68504,66.25,29.25,38.375,12.3125
68505,52.0,34.375,20.75,17.6875
68506,120.5,23.125,19.375,11.40625
68507,154.0,30.1875,54.0,19.25
68508,43.25,39.375,35.0,17.0625
68509,45.625,20.125,50.125,7.375
68510,55.25,27.375,32.625,3.0234375
68511,34.25,23.5625,23.0625,5.984375
68512,43.0,31.1875,12.6875,4.078125
68513,71.5,38.5,11.875,9.625
68514,134.0,12.53125,38.875,7.0625
68515,93.5,10.78125,50.375,18.5625
68516,52.75,48.625,18.75,17.1875
68517,63.25,22.75,25.6875,13.875
68518,78.5,74.5,25.8125,12.5625
68519,61.375,22.8125,42.625,26.1875
68520,75.75,20.9375,42.0,6.78125
68521,53.75,38.5,27.0,14.34375
68522,108.5,10.78125,44.875,32.5
68523,49.625,32.375,47.0,14.78125
68524,24.9375,7.1875,48.625,15.40625
68525,82.5,38.125,11.6875,9.90625
68526,73.75,15.8125,17.3125,14.875
68527,63.25,12.1875,26.8125,10.9375
68528,64.5,17.6875,20.5,9.03125
68529,49.0,32.625,37.375,4.015625
68530,58.25,35.375,25.5625,13.96875
68531,69.0,20.0625,40.75,10.03125
68532,77.5,26.5625,26.25,4.71875
68533,44.0,37.5,24.4375,20.125
68534,70.25,6.140625,18.625,18.25
68535,40.75,21.5625,33.625,19.5625
68536,70.0,23.3125,30.875,17.3125
68537,37.375,30.375,34.875,18.9375
68538,53.0,23.625,17.5625,13.875
68539,47.25,37.25,13.5625,7.578125
68540,70.5,10.09375,17.5,11.25
68541,59.0,57.375,19.3125,2.46875
68542,51.25,44.25,18.75,8.96875
68543,46.125,24.75,33.875,18.1875
68544,52.25,22.8125,41.25,13.375
68545,59.25,26.75,64.75,18.375
68546,34.625,29.75,28.3125,26.75
68547,67.5,36.625,23.5,15.21875
68548,57.5,26.75,25.9375,9.375
68549,37.5,34.75,18.0625,14.53125
68550,66.75,15.0,46.0,21.25
68551,55.75,24.5,45.0,4.34375
68552,63.75,29.875,42.875,5.140625
68553,41.875,39.0,18.3125,6.828125
68554,70.5,8.96875,22.125,9.5625
68555,74.5,21.5,35.375,16.3125
68556,49.25,21.375,32.75,6.09375
68557,48.125,33.875,36.25,1.85546875
68558,43.625,37.625,21.25,11.09375
68559,35.125,31.4375,26.4375,16.9375
68560,45.0,35.375,27.25,12.34375
68561,51.5,15.59375,23.4375,13.5
68562,62.375,14.9375,23.1875,17.6875
68563,44.5,38.5,20.875,19.5
68564,46.125,34.625,28.25,9.75
68565,79.25,18.3125,26.1875,8.78125
68566,35.625,33.375,23.125,15.3125
68567,40.625,30.25,18.625,17.1875
68568,78.75,14.875,19.6875,17.0625
68569,41.875,33.25,53.375,8.0625
68570,100.0,20.3125,77.75,8.25
68571,81.5,24.75,50.875,32.75
68572,96.5,20.1875,14.625,3.9921875
68573,21.6875,11.75,33.625,15.96875
68574,68.25,22.8125,12.78125,7.03125
68575,55.75,43.5,8.875,5.9375
68576,53.875,33.875,23.125,16.9375
68577,23.5625,19.375,43.0,14.5625
68578,60.125,6.359375,44.75,6.8125
68579,36.625,24.6875,50.0,35.625
68580,54.5,37.125,23.375,15.0625
68581,53.25,40.125,24.25,11.0
68582,53.75,36.5,17.5,9.21875
68583,33.125,7.921875,37.25,17.5625
68584,49.875,36.125,41.75,19.25
68585,47.875,34.75,19.75,4.109375
68586,55.5,22.625,22.5625,21.5
68587,64.5,24.375,20.0625,15.96875
68588,57.875,26.75,17.5,16.4375
68589,74.75,17.4375,25.75,1.484375
68590,75.75,18.4375,45.625,7.015625
68591,56.375,17.4375,47.625,8.53125
68592,54.625,26.625,38.75,30.3125
68593,95.0,39.375,12.40625,2.375
68594,72.0,38.875,10.5,4.65625
68595,58.25,27.4375,66.0,15.40625
68596,47.375,23.125,18.1875,13.875
68597,52.0,11.0,57.0,6.5625
68598,89.25,21.9375,19.8125,6.703125
68599,49.375,33.125,17.875,14.625
68600,51.875,42.0,7.765625,2.2578125
68601,28.625,24.75,27.6875,26.4375
68602,35.125,20.625,14.03125,8.375
68603,75.75,8.34375,22.25,6.078125
68604,79.75,3.71875,64.5,13.125
68605,37.75,17.375,32.75,6.140625
68606,68.25,5.09375,25.5625,17.125
68607,56.0,47.75,39.75,1.77734375
68608,49.75,17.125,25.1875,5.234375
68609,41.875,38.0,23.25,22.375
68610,45.25,18.5,24.4375,9.28125
68611,102.0,18.8125,36.375,13.84375
68612,98.0,10.1875,38.75,9.0625
68613,41.125,35.0,31.4375,15.84375
68614,131.5,86.25,36.75,18.125
68615,30.4375,1.2734375,22.5,6.484375
68616,58.125,29.9375,18.5,6.75
68617,53.375,32.5,26.875,23.4375
68618,61.375,24.875,15.09375,13.28125
68619,48.125,39.25,34.25,23.9375
68620,53.75,37.875,26.5625,10.625
68621,80.75,18.6875,28.1875,26.125
68622,55.75,27.4375,23.0,19.5625
68623,50.875,33.75,37.0,28.875
68624,50.125,30.125,30.8125,22.0625
68625,38.75,29.3125,22.6875,2.5625
68626,47.375,38.875,10.375,9.4375
68627,60.25,19.8125,29.1875,21.125
68628,41.5,24.0625,51.125,42.5
68629,61.5,17.3125,31.75,10.34375
68630,58.875,43.75,9.4375,7.21875
68631,23.875,14.75,33.5,9.0
68632,59.25,57.0,36.125,20.0
68633,57.125,51.875,17.4375,7.25
68634,63.625,48.375,7.390625,4.140625
68635,60.875,28.4375,25.375,15.28125
68636,47.125,40.625,43.0,9.3125
68637,80.75,17.125,13.40625,12.0
68638,73.25,33.0,15.71875,7.125
68639,29.8125,15.90625,32.625,32.0
68640,35.125,19.8125,31.125,11.3125
68641,51.75,32.75,25.125,16.75
68642,61.125,54.25,14.03125,6.15625
68643,26.8125,19.9375,33.375,21.6875
68644,64.25,12.5625,17.4375,11.90625
68645,57.875,30.875,71.25,27.6875
68646,74.0,20.0625,20.8125,15.59375
68647,73.75,12.21875,19.6875,9.25
68648,51.375,34.875,25.5,13.96875
68649,49.875,47.5,18.4375,11.25
68650,31.5625,5.96875,29.875,6.171875
68651,46.875,36.625,20.75,16.375
68652,42.0,24.3125,31.5625,5.21875
68653,54.625,23.1875,30.6875,2.203125
68654,52.25,37.875,22.5,3.4140625
68655,74.75,15.4375,36.0,3.109375
68656,49.0,12.4375,22.875,19.625
68657,31.6875,29.3125,31.875,7.140625
68658,60.625,14.09375,26.3125,8.4375
68659,55.0,10.875,26.4375,8.78125
68660,44.375,33.0,19.75,7.53125
68661,57.25,37.375,37.375,17.875
68662,160.0,16.5625,57.0,9.625
68663,43.75,37.0,33.0,14.53125
68664,43.0,38.125,27.0,17.0
68665,50.5,33.75,25.375,13.0
68666,73.25,12.34375,27.0625,24.8125
68667,39.25,13.5,29.875,20.1875
68668,70.0,33.625,19.75,18.1875
68669,86.0,6.25,34.375,1.95703125
68670,45.125,42.5,15.9375,12.0625
68671,51.875,16.5,24.5625,12.125
68672,52.0,33.75,56.25,4.0625
68673,134.0,24.1875,31.375,18.8125
68674,18.5,8.1875,13.90625,7.125
68675,59.375,36.75,23.8125,10.09375
68676,74.5,25.9375,19.5,5.296875
68677,51.125,31.0625,26.4375,3.828125
68678,38.375,29.0,33.75,32.625
68679,46.0,24.6875,22.6875,14.65625
68680,51.0,37.25,27.125,21.0
68681,44.125,35.25,26.8125,11.59375
68682,53.5,30.25,22.75,12.59375
68683,21.625,20.9375,48.625,5.640625
68684,30.9375,10.9375,20.4375,15.34375
68685,56.75,38.125,28.375,24.6875
68686,39.875,24.3125,44.125,28.9375
68687,45.375,33.5,14.6875,5.171875
68688,76.5,14.65625,40.875,19.75
68689,43.875,19.5,24.0625,17.9375
68690,38.25,31.5625,43.75,6.71875
68691,121.5,92.75,81.5,51.25
68692,46.5,45.625,10.375,8.625
68693,47.625,39.125,36.125,10.09375
68694,56.25,9.59375,19.875,13.3125
68695,50.25,33.375,19.125,12.84375
68696,57.75,18.8125,45.75,15.875
68697,60.875,15.40625,53.0,28.9375
68698,80.0,13.21875,29.25,11.53125
68699,53.25,39.25,44.375,2.6171875
68700,45.75,34.75,19.75,17.3125
68701,40.125,32.25,40.5,6.828125
68702,49.5,47.125,29.5625,20.8125
68703,192.5,9.71875,70.5,23.25
68704,59.5,39.75,34.5,5.890625
68705,49.375,25.9375,30.375,7.9375
68706,69.75,14.65625,13.3125,4.9375
68707,59.125,36.5,26.3125,24.4375
68708,81.25,34.25,15.1875,1.25390625
68709,81.5,20.0,24.0625,8.96875
68710,55.0,44.75,13.5,10.5
68711,43.625,33.625,17.125,1.58203125
68712,62.5,4.296875,22.0625,21.3125
68713,61.25,1.72265625,62.375,18.75
68714,47.125,35.0,27.3125,10.34375
68715,39.125,38.625,22.5625,8.53125
68716,45.125,25.3125,30.0,26.1875
68717,42.125,24.875,9.5,6.640625
68718,48.0,32.875,29.5625,6.078125
68719,78.25,16.125,21.9375,2.2578125
68720,86.75,18.75,18.0,9.03125
68721,48.25,22.9375,21.625,2.015625
68722,60.25,22.5,41.375,11.1875
68723,74.5,30.4375,13.96875,9.34375
68724,96.75,60.5,26.25,19.375
68725,38.625,35.125,3.859375,3.1640625
68726,25.5625,11.46875,19.875,14.78125
68727,40.25,32.75,32.75,13.96875
68728,41.75,28.25,19.1875,14.375
68729,51.375,38.75,41.125,19.3125
68730,20.25,9.3125,39.625,21.8125
68731,42.625,26.4375,24.625,7.34375
68732,63.375,37.0,9.625,2.7421875
68733,46.125,16.3125,33.75,14.46875
68734,11.625,7.203125,29.75,14.59375
68735,48.375,42.875,29.5,7.21875
68736,55.125,26.1875,32.75,11.0
68737,40.5,38.75,19.5,16.875
68738,49.875,21.1875,20.0,19.75
68739,67.75,24.8125,16.5,5.28125
68740,67.75,16.375,34.875,23.5625
68741,48.25,23.125,23.0,19.4375
68742,42.875,37.125,55.0,12.1875
68743,41.0,22.9375,28.875,26.0625
68744,48.625,40.125,35.25,18.25
68745,70.75,20.125,4.78125,3.3203125
68746,79.75,13.75,17.375,5.328125
68747,77.0,17.5625,20.375,16.9375
68748,76.0,21.25,16.375,14.0625
68749,26.875,14.8125,52.375,5.34375
68750,68.5,26.0,13.21875,11.34375
68751,45.875,32.5,24.8125,7.46875
68752,74.75,30.6875,34.125,15.75
68753,38.875,27.3125,36.375,4.875
68754,55.625,25.0625,29.3125,17.25
68755,42.375,17.875,11.8125,10.125
68756,54.875,28.3125,38.25,10.21875
68757,59.5,33.75,23.6875,11.75
68758,56.5,26.625,28.1875,19.6875
68759,39.75,31.875,40.375,15.5
68760,43.25,14.03125,25.5,14.90625
68761,44.875,34.5,31.6875,21.75
68762,52.625,32.125,12.625,4.46875
68763,37.0,32.75,38.125,11.1875
68764,57.5,49.5,33.125,32.75
68765,53.75,38.0,28.125,14.125
68766,27.25,8.5625,47.25,10.90625
68767,63.875,18.4375,30.8125,6.234375
68768,65.0,13.5,19.75,5.890625
68769,94.25,19.375,16.1875,8.6875
68770,109.5,29.0625,22.3125,13.34375
68771,40.125,15.875,39.125,30.25
68772,74.75,37.75,14.65625,11.5625
68773,80.75,25.9375,75.5,4.25
68774,68.5,19.375,28.6875,14.53125
68775,56.5,27.0,44.75,11.375
68776,32.375,22.6875,41.5,25.0625
68777,36.5,24.625,36.875,11.875
68778,60.0,28.875,30.6875,12.4375
68779,64.5,38.375,18.0625,11.21875
68780,24.1875,23.625,31.6875,19.625
68781,75.5,20.6875,35.625,28.25
68782,86.75,79.0,24.4375,11.53125
68783,91.5,17.5,24.75,14.90625
68784,58.25,29.0,30.3125,13.4375
68785,51.0,26.3125,28.875,2.015625
68786,65.25,42.0,15.8125,2.0625
68787,73.0,18.3125,24.375,9.875
68788,47.625,28.3125,22.125,21.4375
68789,109.5,32.75,69.5,6.828125
68790,67.0,35.25,8.75,2.609375
68791,25.0,24.3125,35.625,8.9375
68792,35.5,19.5625,26.25,22.1875
68793,77.25,21.5,26.625,14.125
68794,50.25,26.375,26.4375,21.6875
68795,46.125,40.875,14.8125,9.0
68796,64.75,54.875,33.625,8.8125
68797,54.375,25.6875,26.0625,12.15625
68798,80.5,25.1875,69.5,16.125
68799,48.0,36.25,20.8125,17.8125
68800,42.0,31.5,40.75,1.57421875
68801,65.25,55.625,39.0,6.359375
68802,61.375,24.875,36.0,16.0
68803,57.875,24.3125,55.5,3.125
68804,48.5,7.4375,34.625,7.046875
68805,44.375,41.25,42.0,28.5
68806,34.625,28.625,39.625,12.15625
68807,66.75,38.625,28.5,15.5
68808,67.75,50.0,51.0,50.875
68809,28.875,23.5625,19.8125,12.1875
68810,48.375,25.0,35.375,19.5
68811,25.5625,18.25,34.875,10.03125
68812,63.25,8.46875,7.796875,4.0625
68813,62.5,34.75,38.5,36.25
68814,52.625,39.125,6.03125,0.509765625
68815,69.75,2.4296875,28.1875,4.921875
68816,153.5,118.5,13.9375,13.75
68817,50.375,45.5,18.375,1.8828125
68818,47.125,32.25,13.28125,1.52734375
68819,59.625,10.84375,30.9375,21.0
68820,42.375,38.125,23.625,20.5625
68821,79.5,13.90625,30.25,6.34375
68822,91.0,26.375,23.875,9.1875
68823,60.375,38.125,28.6875,8.71875
68824,71.75,15.03125,39.25,11.71875
68825,68.5,23.0,45.5,11.4375
68826,49.375,37.125,22.25,14.4375
68827,39.125,14.375,38.75,16.0625
68828,21.125,20.5625,24.875,7.125
68829,69.75,6.515625,55.125,17.9375
68830,48.0,40.0,24.25,16.0625
68831,79.5,13.375,9.59375,0.947265625
68832,31.0625,29.4375,21.75,21.25
68833,33.25,30.25,21.0,13.75
68834,36.5,34.875,44.0,3.9140625
68835,93.25,38.75,15.3125,9.21875
68836,70.5,26.8125,12.84375,1.23046875
68837,38.75,32.875,61.875,7.484375
68838,102.0,15.5,30.1875,10.625
68839,73.5,13.1875,18.9375,2.4609375
68840,40.625,18.5625,17.25,10.125
68841,44.125,23.75,37.5,26.125
68842,56.5,26.25,14.8125,5.390625
68843,49.75,7.6875,34.875,13.9375
68844,72.25,40.25,25.375,2.1640625
68845,31.5625,19.875,26.8125,6.140625
68846,90.75,17.3125,16.625,1.3203125
68847,71.25,23.1875,25.9375,23.5
68848,43.75,37.5,21.4375,18.1875
68849,38.25,22.75,22.0,10.40625
68850,88.75,27.625,15.0,4.96875
68851,32.0,27.5625,30.75,25.375
68852,59.75,12.03125,26.6875,8.59375
68853,43.25,40.0,18.8125,8.1875
68854,66.0,38.625,39.375,34.25
68855,61.125,34.875,15.09375,14.0625
68856,47.875,43.375,30.5625,8.15625
68857,16.3125,14.5625,19.5,6.5625
68858,62.875,30.875,41.125,11.90625
68859,48.375,36.625,10.40625,8.03125
68860,32.125,18.25,36.625,4.96875
68861,45.0,36.625,20.0,16.5625
68862,44.125,37.375,18.75,10.1875
68863,115.75,76.0,60.375,52.125
68864,66.25,22.625,39.875,0.6875
68865,53.75,26.0,35.75,10.03125
68866,69.75,25.5625,44.375,4.578125
68867,42.625,26.6875,39.25,6.828125
68868,42.0,23.25,37.5,5.265625
68869,76.75,29.8125,14.5,9.59375
68870,44.0,39.75,27.25,6.96875
68871,45.25,45.125,16.625,4.640625
68872,53.875,32.5,36.125,13.9375
68873,11.15625,7.515625,7.65625,2.671875
68874,51.25,38.75,68.25,17.5
68875,39.0,34.5,12.75,6.484375
68876,48.25,42.75,38.125,11.21875
68877,42.0,28.9375,31.125,9.40625
68878,49.375,20.4375,31.9375,10.53125
68879,47.375,45.625,27.9375,12.0
68880,44.125,18.25,33.25,30.75
68881,55.625,45.875,23.0625,9.59375
68882,47.25,41.625,21.8125,3.8359375
68883,55.5,28.5,18.5,17.4375
68884,83.75,40.625,17.0625,14.78125
68885,60.375,25.0,15.65625,15.40625
68886,103.5,13.1875,28.0625,14.90625
68887,60.625,54.5,17.9375,5.171875
68888,43.625,33.875,39.25,10.8125
68889,64.0,24.0625,17.5,13.34375
68890,65.0,34.625,28.25,20.375
68891,54.25,25.6875,26.375,25.6875
68892,57.625,32.0,28.625,14.3125
68893,58.0,52.375,11.875,5.84375
68894,54.5,30.75,30.625,21.25
68895,30.3125,24.625,32.5,17.625
68896,54.875,39.0,20.6875,11.875
68897,68.75,27.125,10.78125,10.125
68898,62.25,31.875,44.875,7.515625
68899,58.625,48.25,13.15625,11.5
68900,51.875,31.5,27.5,23.875
68901,91.25,19.5,46.875,23.1875
68902,44.0,36.625,13.59375,12.75
68903,35.5,5.84375,32.625,9.21875
68904,49.0,33.0,28.5625,15.71875
68905,63.875,45.625,46.75,12.0
68906,30.75,9.5625,42.875,23.125
68907,34.875,34.875,43.125,5.890625
68908,60.625,31.75,37.75,10.78125
68909,51.25,24.25,26.5625,7.8125
68910,67.5,17.625,25.5,21.5625
68911,69.75,31.125,23.375,10.78125
68912,56.125,19.375,25.375,2.2265625
68913,66.75,29.125,28.25,12.25
68914,98.5,14.78125,42.375,10.34375
68915,54.125,47.125,19.25,16.8125
68916,104.0,12.34375,49.5,36.0
68917,39.875,28.8125,29.25,17.9375
68918,46.25,43.375,16.3125,2.03125
68919,39.625,9.28125,26.875,21.125
68920,35.25,21.8125,43.125,10.15625
68921,56.0,29.9375,28.125,20.25
68922,60.5,46.125,9.5625,7.4375
68923,87.25,19.8125,30.4375,15.09375
68924,66.0,15.28125,25.9375,15.1875
68925,96.25,35.125,35.125,3.515625
68926,57.625,35.125,32.375,19.5625
68927,86.5,19.1875,22.1875,15.46875
68928,51.25,35.375,34.75,24.875
68929,46.875,33.75,23.4375,3.890625
68930,45.0,41.0,42.75,7.75
68931,37.25,33.25,28.0625,3.640625
68932,37.75,5.890625,26.125,15.09375
68933,105.0,12.0625,58.75,13.78125
68934,68.5,19.6875,24.875,11.46875
68935,47.5,42.125,37.375,13.4375
68936,66.25,22.5625,42.375,13.5625
68937,62.125,35.125,16.5,12.6875
68938,35.5,12.125,27.3125,14.78125
68939,40.25,34.0,14.78125,14.3125
68940,52.125,38.125,41.375,2.703125
68941,35.125,13.34375,23.5,16.125
68942,74.25,19.75,20.4375,19.0
68943,43.875,34.0,15.5625,8.78125
68944,65.75,27.5,35.625,22.6875
68945,69.25,13.4375,31.6875,11.78125
68946,58.625,19.5625,17.0,7.984375
68947,77.25,26.625,22.4375,5.28125
68948,70.75,21.0,38.875,10.65625
68949,91.0,39.125,9.5625,5.515625
68950,75.75,16.75,38.75,11.5625
68951,41.75,40.375,4.234375,1.41796875
68952,47.375,33.375,25.3125,9.625
68953,32.75,28.0625,27.5,11.875
68954,43.375,38.625,21.0,14.0
68955,58.25,13.9375,11.75,6.890625
68956,63.25,41.5,21.5,13.71875
68957,90.5,18.75,30.25,15.75
68958,51.875,30.8125,36.625,25.875
68959,52.75,39.875,44.5,14.09375
68960,63.75,27.1875,45.5,7.09375
68961,43.5,17.6875,32.375,15.0
68962,69.0,11.75,33.625,8.59375
68963,208.5,74.5,89.25,1.984375
68964,44.125,28.125,22.375,9.5
68965,67.0,41.375,17.0,13.21875
68966,60.375,8.5625,22.8125,19.875
68967,73.75,21.875,30.625,23.75
68968,51.25,24.625,25.6875,21.4375
68969,60.5,23.1875,31.9375,20.9375
68970,49.5,7.0,19.625,18.9375
68971,25.875,24.25,55.75,0.96875
68972,76.5,21.25,18.25,16.5625
68973,51.25,49.375,11.75,9.3125
68974,68.75,8.09375,26.25,21.4375
68975,45.75,31.125,34.75,15.125
68976,73.25,31.8125,16.25,1.71875
68977,60.5,28.75,24.75,15.25
68978,93.25,10.03125,36.375,20.6875
68979,74.75,22.1875,37.625,6.4375
68980,162.5,85.5,9.21875,6.015625
68981,53.0,23.6875,13.75,6.828125
68982,40.0,11.8125,35.375,20.25
68983,37.25,16.1875,20.0,18.0625
68984,53.75,30.6875,28.0625,23.4375
68985,45.75,22.75,44.625,13.5
68986,72.25,22.5625,45.25,7.546875
68987,31.75,30.375,29.375,3.84375
68988,42.75,18.4375,32.375,12.25
68989,100.0,86.0,34.875,13.3125
68990,51.125,44.0,26.6875,4.859375
68991,74.25,16.5625,6.59375,5.984375
68992,80.75,24.25,19.8125,1.9375
68993,41.625,37.125,32.125,18.875
68994,62.25,36.875,18.8125,12.75
68995,64.5,62.25,26.375,8.0625
